id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_log,host_type,occupancy_level,reviews_per_month_bucket,distance_center_km,review_month,review_season,min_nights_category
41868835,Double room | private entrance | en-suite bathroom,289775682,Luca,Porto - Saragozza,44.498661041259766,11.335271835327148,Private room,77.0,2,218,2025-09-17,3.19,2,202,35,IT037006C1GJAQLRY5,4.356708826689592,single-listing,medium,high,0.719071306900061,9.0,fall,
42000551,Appartamento Alma,505518116,Angela,Navile,44.51271,11.35212,Entire home/apt,63.0,2,107,2025-09-16,2.21,1,197,22,IT037006C2IZ3QX6TI,4.1588830833596715,single-listing,medium,high,2.1198415072305803,9.0,fall,
42007737,nuovo appartamento al borghetto,10565373,Michela,Borgo Panigale - Reno,44.51399,11.28373,Entire home/apt,220.0,1,6,2025-05-24,0.37,20,51,4,IT037006B4UMODOEBR,5.3981627015177525,professional,low,low,5.141493690047229,5.0,spring,
42011875,Camera con bagno presso ‘Casa di Chiara’,126380574,Chiara,Porto - Saragozza,44.50053,11.33751,Private room,61.0,2,498,2025-09-11,7.28,1,221,87,IT037006C1DOAPGET4,4.127134385045092,single-listing,medium,high,0.7470729590584536,9.0,fall,
42014316,Ampia camera,2879369,Andrea,Porto - Saragozza,44.4913,11.31174,Private room,33.0,31,2,2024-12-22,0.05,4,151,1,IT037006C1AZJOO6IC,3.5263605246161616,professional,medium,low,2.4879811076420046,12.0,winter,short
42015824,Lexus27 Bologna - Intero appartamento con garage,332909858,Gianluca,Navile,44.51124,11.32922,Entire home/apt,101.0,3,140,2025-08-30,2.12,1,139,26,IT037006C2JN3QFXFL,4.624972813284271,single-listing,medium,high,2.106430994069785,8.0,summer,very short
42031130,Realkasa Senzanome Flat,228384114,Realkasa,Porto - Saragozza,44.49126,11.33681,Entire home/apt,171.0,3,56,2025-04-20,1.09,95,64,2,IT037006C2JOBBFJBW,5.147494476813453,professional,low,medium,0.6129459584786071,4.0,spring,very short
42118705,Casa di Greta - Bilocale S.Orsola,37871554,Beniamino,San Donato - San Vitale,44.49133,11.36485,Entire home/apt,303.0,4,5,2025-05-10,0.17,8,66,3,IT037006C2FSR86TA9,5.717027701406222,professional,low,low,1.8121015085298815,5.0,spring,very short
42155570,Qui sentirai il battito pulsante di Bologna,334518018,Lara,Santo Stefano,44.49458,11.35257,Entire home/apt,97.0,120,318,2025-09-20,5.01,1,53,44,IT037006C2BNQAHOQQ,4.584967478670572,single-listing,low,high,0.7924431651841256,9.0,fall,medium
42184994,Realkasa Montagnola Apartment,228384114,Realkasa,Santo Stefano,44.50139,11.34802,Entire home/apt,295.0,3,58,2025-06-12,0.86,95,103,9,IT037006C2XRFQ28FF,5.69035945432406,professional,low,medium,0.8407789623340017,6.0,summer,very short
42214549,"Monolocale ""I Portici"", Bologna",335317034,Roberto,Santo Stefano,44.49341,11.35426,Entire home/apt,92.0,1,641,2025-09-06,9.42,1,183,144,IT037006C2BEYGE3JY,4.532599493153256,single-listing,medium,high,0.9405654755358298,9.0,fall,
42240861,Coltelli 21 -Elegant Apartment in Central Location,134806801,Elisa,Santo Stefano,44.48754,11.35078,Entire home/apt,120.0,2,133,2025-09-21,2.54,2,184,41,IT037006C2PWUJB39B,4.795790545596741,single-listing,medium,high,1.0431773820169352,9.0,fall,
42302515,Realkasa City Center Flat,228384114,Realkasa,Porto - Saragozza,44.49982833862305,11.341900825500488,Entire home/apt,265.0,3,72,2025-06-10,1.15,95,95,6,IT037006C23U295VVU,5.583496308781699,professional,low,medium,0.5520294409027817,6.0,summer,very short
42302965,Realkasa Old Town Flat,228384114,Realkasa,Porto - Saragozza,44.49982833862305,11.341900825500488,Entire home/apt,192.0,3,69,2025-08-21,1.1,95,100,3,IT037006C2MHQ8SGO9,5.262690188904886,professional,low,medium,0.5520294409027817,8.0,summer,very short
42327640,55 sqm Art Nouveau Apartment in the City Center,184487,Sergio,Santo Stefano,44.48697,11.3487,Entire home/apt,81.0,31,25,2025-06-09,0.62,1,197,4,,4.406719247264253,single-listing,medium,medium,1.0040686131966323,6.0,summer,short
42395074,Premium apartment Via Orfeo 12,53054867,Mauro,Santo Stefano,44.48701220051581,11.349011734127998,Entire home/apt,279.0,1,10,2024-09-17,0.4,1,157,0,IT037006C25VYBCHKT,5.634789603169249,single-listing,medium,low,1.0121949120884395,9.0,fall,
42397209,Pratello Guesthouse,293121348,Alessandro,Porto - Saragozza,44.49561,11.33388,Entire home/apt,90.0,1,581,2025-09-07,8.81,1,9,121,IT037006C2BAIOFQAV,4.51085950651685,single-listing,low,high,0.6994560810750429,9.0,fall,
42426024,APPARTAMENTO Fiera-Centro,130861387,Rocco,San Donato - San Vitale,44.50398,11.3638,Entire home/apt,295.0,1,8,2025-05-18,0.17,1,364,2,IT037006C2AFUR82BO,5.69035945432406,single-listing,high,low,1.9645419910296524,5.0,spring,
42441508,Realkasa lame Flat,228384114,Realkasa,Porto - Saragozza,44.49904,11.3354,Entire home/apt,159.0,3,109,2025-08-06,1.8,95,97,10,IT037006C2FPOH6MLU,5.075173815233827,professional,low,high,0.7364448780637681,8.0,summer,very short
42441515,Fierasette UNO fiera apartment e parking privato,337863034,Francesco,San Donato - San Vitale,44.50793,11.37439,Entire home/apt,152.0,2,80,2025-07-19,1.19,2,154,21,IT037006C2JX8YZGYE,5.030437921392435,single-listing,medium,medium,2.913063573966078,7.0,summer,
42454007,Green House - 2 doubles with ensuite bathrooms,1894885,Sara & Gabriele,Santo Stefano,44.49685,11.34595,Entire home/apt,223.0,2,179,2025-09-19,4.67,1,168,46,IT037006C2UOYYSL5F,5.4116460518550396,single-listing,medium,high,0.3433613225347923,9.0,fall,
42522688,Elegant house In the ancient heart of Bologna,185136180,Marina,Santo Stefano,44.49758,11.34472,Entire home/apt,159.0,31,14,2025-04-30,0.34,1,291,2,"I applied for a CIN, but haven’t received it yet",5.075173815233827,single-listing,high,low,0.34286204469344084,4.0,spring,short
42523067,Eco Chic Apartment - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49735,11.33859,Entire home/apt,204.0,1,37,2025-09-06,0.58,36,170,26,IT037006B4M2QAOBSM,5.3230099791384085,professional,medium,medium,0.42123713072285246,9.0,fall,
42523640,Industrial Spacious Loft - by Design Club,327258630,Design Club Collection,Porto - Saragozza,44.49895,11.34048,Entire home/apt,178.0,1,51,2025-08-08,0.8,36,197,3,IT037006B4M2QAOBSM,5.187385805840755,professional,medium,medium,0.48239241786082915,8.0,summer,
42524240,Industrial Loft Apartment - by Design Club,327258630,Design Club Collection,Porto - Saragozza,44.49755,11.33914,Entire home/apt,249.0,1,145,2025-07-27,2.26,36,208,9,IT037006B4M2QAOBSM,5.521460917862246,professional,medium,high,0.4049677437733799,7.0,summer,
42524383,Industrial 2 Bedroom Loft - by Design Club,327258630,Design Club Collection,Porto - Saragozza,44.4975,11.33868,Entire home/apt,342.0,1,150,2025-08-24,2.36,36,217,10,IT037006B4M2QAOBSM,5.8377304471659395,professional,medium,high,0.42697701025952517,8.0,summer,
42524537,Eco Chic Loft - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49906,11.34023,Entire home/apt,249.0,1,107,2025-08-14,1.66,36,188,17,IT037006B4M2QAOBSM,5.521460917862246,professional,medium,medium,0.5010392847743661,8.0,summer,
42528487,Central Apartment with Panoramic Terrace,94807279,Martina,Santo Stefano,44.49246,11.35232,Entire home/apt,167.0,2,105,2025-07-22,2.22,1,56,28,IT037006C1L6XMTAH9,5.123963979403259,single-listing,low,high,0.817599292069961,7.0,summer,
42538043,FamilyBO Apartments Santo Stefano,338818326,Riccardo,Santo Stefano,44.49185,11.34658,Entire home/apt,282.0,2,35,2025-08-06,0.58,7,142,9,IT037006B48NJZOLD3,5.645446897643238,professional,medium,medium,0.4618432456138897,8.0,summer,
42581916,Modern Apartment - Bologna Center - fully equipped,19028318,Saverio,Santo Stefano,44.50173,11.35088,Entire home/apt,219.0,1,22,2024-01-04,0.44,1,14,0,IT037006C2NPM39IAJ,5.393627546352362,single-listing,low,low,1.0050866117357633,1.0,winter,
42601628,Saffi Apartments - Rosso,124360219,Ettore,Porto - Saragozza,44.50097,11.32528,Entire home/apt,120.0,2,10,2025-07-03,0.24,26,46,1,IT037006B4IB7BSKA7,4.795790545596741,professional,low,low,1.5355555549879945,7.0,summer,
42602360,Saffi Apartments - Azzurro,124360219,Ettore,Porto - Saragozza,44.50049,11.32656,Entire home/apt,120.0,2,14,2025-08-28,0.28,26,40,6,IT037006B4IB7BSKA7,4.795790545596741,professional,low,low,1.420676464743164,8.0,summer,
42614420,Saffi Apartments - Giallo,124360219,Ettore,Porto - Saragozza,44.50093,11.32593,Entire home/apt,120.0,2,10,2025-06-20,0.19,26,42,5,IT037006B4IB7BSKA7,4.795790545596741,professional,low,low,1.4872998934279023,6.0,summer,
42615990,Red Racing Loft with Jacuzzi - by Design Club,327258630,Design Club Collection,Porto - Saragozza,44.49783,11.33915,Entire home/apt,230.0,1,79,2025-08-07,1.23,36,185,13,IT037006B4M2QAOBSM,5.442417710521793,professional,medium,medium,0.42771710386529177,8.0,summer,
42674140,UR-NEST Rizzoli A - Piazza Maggiore Luxury Sturdio,39681587,Rino,Santo Stefano,44.49471,11.34451,Entire home/apt,132.0,1,14,2025-06-30,0.29,57,160,2,IT037006B4I24D9YXA,4.890349128221754,professional,medium,low,0.15192096654117768,6.0,summer,
42674350,UR-NEST Rizzoli B - Piazza Maggiore Luxury Studio,39681587,Rino,Santo Stefano,44.49471,11.34451,Entire home/apt,118.0,1,13,2024-12-03,0.32,57,132,2,IT037006B4I24D9YXA,4.77912349311153,professional,medium,low,0.15192096654117768,12.0,winter,
42684639,Luxury Studio with Panoramic Two Towers View,327258630,Design Club Collection,Porto - Saragozza,44.49752,11.34036,Entire home/apt,194.0,1,86,2025-08-04,1.34,36,206,4,IT037006B4ZDOH84P5,5.272999558563747,professional,medium,medium,0.343221024114887,8.0,summer,
42684885,Luxury Attic with Terrace - Two Towers View,327258630,Design Club Collection,Porto - Saragozza,44.49845,11.34029,Entire home/apt,235.0,1,52,2025-08-25,0.81,36,215,15,IT037006B4ZDOH84P5,5.4638318050256105,professional,medium,medium,0.4370151016578835,8.0,summer,
42755089,UR-NEST San Martino - Bentivogli Palace,39681587,Rino,Santo Stefano,44.49658,11.34626,Entire home/apt,140.0,1,11,2024-11-01,0.22,57,30,1,IT037006C2R6R3DPVE,4.948759890378168,professional,low,low,0.3455318867798941,11.0,fall,
42784959,Studio for Families or Business - 4starbologna.com,239491712,4 Star Bologna,Santo Stefano,44.50295,11.34981,Private room,183.0,1,23,2024-08-02,0.44,18,234,0,IT037006B47A9TGIYL,5.214935757608986,professional,medium,low,1.063073538343543,8.0,summer,
42801668,ElegantStudio Close Train Station-4starbologna.com,239491712,4 Star Bologna,Santo Stefano,44.50293,11.34867,Private room,219.0,1,26,2023-11-20,0.47,18,226,0,IT037006B47A9TGIYL,5.393627546352362,professional,medium,medium,1.015194738777472,11.0,fall,
42802996,Deluxe Room Chromotherapy Shower- 4starbologna.com,239491712,4 Star Bologna,Santo Stefano,44.50301,11.34902,Private room,212.0,1,12,2023-07-28,0.22,18,207,0,IT037006B4UP9RPMSE,5.3612921657094255,professional,medium,low,1.036421378273313,7.0,summer,
42922309,Extreme Studio - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49908,11.33924,Entire home/apt,146.0,1,166,2025-08-23,2.61,36,227,19,IT037006B4M2QAOBSM,4.990432586778736,professional,medium,high,0.537763964030081,8.0,summer,
42922752,Red Racing Loft - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49874,11.34039,Entire home/apt,184.0,1,91,2025-06-16,1.44,36,196,1,IT037006B4M2QAOBSM,5.220355825078324,professional,medium,medium,0.46331295605900247,6.0,summer,
42922926,Eco Chic Loft Apartment - by Design Club,327258630,Design Club Collection,Porto - Saragozza,44.49841,11.34007,Entire home/apt,335.0,1,103,2024-04-29,1.62,36,224,0,IT037006B4M2QAOBSM,5.817111159963204,professional,medium,medium,0.4407520757674853,4.0,spring,
42923038,Bolidist Studio - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49752,11.3406,Entire home/apt,151.0,1,69,2025-09-04,1.12,36,215,17,IT037006B4M2QAOBSM,5.0238805208462765,professional,medium,medium,0.33363900220108117,9.0,fall,
42923135,Extreme - Motor Valley Styled Luxury Apartment,327258630,Design Club Collection,Porto - Saragozza,44.49857,11.34044,Entire home/apt,292.0,1,99,2025-09-01,1.54,36,213,8,IT037006B4M2QAOBSM,5.680172609017068,professional,medium,medium,0.4443504506652631,9.0,fall,
42923364,Bolidist Apartment - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49911,11.33916,Entire home/apt,153.0,1,94,2025-08-04,1.47,36,160,7,IT037006B4M2QAOBSM,5.0369526024136295,professional,medium,medium,0.5438428177000155,8.0,summer,
42924121,Red Racing Studio - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49904,11.34046,Entire home/apt,249.0,1,104,2025-06-25,1.64,36,202,7,IT037006B4M2QAOBSM,5.521460917862246,professional,medium,medium,0.49231703559475953,6.0,summer,
42924289,Industrial Spacious Loft - by Design Club,327258630,Design Club Collection,Porto - Saragozza,44.4976,11.3391,Entire home/apt,337.0,1,74,2025-06-20,1.16,36,217,3,IT037006B4M2QAOBSM,5.823045895483019,professional,medium,medium,0.41120209570834326,6.0,summer,
42945996,Bolognina Cosy Apartment,132464778,Welcome To Emilia Romagna & Marche!,Navile,44.51447,11.34056,Entire home/apt,91.0,1,43,2025-09-12,0.81,58,176,17,IT037006B4YR8XSBCV,4.5217885770490405,professional,medium,medium,2.1822376236988186,9.0,fall,
42986175,B&B 3C  Con vista dello Skyline di Bologna,341942970,Ilaria,San Donato - San Vitale,44.50203,11.37085,Entire home/apt,135.0,2,46,2024-06-16,0.76,1,166,0,IT037006C2KZPEOQUI,4.912654885736052,single-listing,medium,medium,2.381656114803192,6.0,summer,
42999617,bilocale Nel Sole,99322914,Alina,Santo Stefano,44.4989,11.34434,Entire home/apt,147.0,2,27,2023-09-14,0.41,4,17,0,IT037006B4CUAQPIDR,4.997212273764115,professional,low,low,0.46653675688785623,9.0,fall,
43006426,Industrial Apartment - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49839,11.339,Entire home/apt,356.0,2,4,2022-09-15,0.06,36,174,0,IT037006B4M2QAOBSM,5.877735781779639,professional,medium,low,0.4839778907089559,9.0,fall,
43059496,IL TEATRO 2 mini studio,15766914,Anthony,Santo Stefano,44.48887,11.34901,Entire home/apt,135.0,3,279,2025-09-18,4.59,3,290,59,IT037006BD5F4RWXP,4.912654885736052,professional,high,high,0.8400649908218791,9.0,fall,very short
43077758,PietroRoom,263230139,Jacopo,Santo Stefano,44.49956,11.34887,Private room,48.0,31,33,2024-09-28,1.74,2,364,1,,3.8918202981106265,single-listing,high,high,0.7190636740643696,9.0,fall,short
43122201,COZY LOFT IN BOLOGNA,10565373,Michela,San Donato - San Vitale,44.50494,11.37232,Entire home/apt,217.0,1,27,2025-05-25,0.42,20,56,6,IT037006B4QCSUMSZL,5.384495062789089,professional,low,low,2.6131645945340227,5.0,spring,
43138605,UR-NEST Lame,39681587,Rino,Porto - Saragozza,44.50064086914063,11.33437156677246,Entire home/apt,131.0,1,8,2024-09-22,0.13,57,130,1,IT037006B4I24D9YXA,4.882801922586371,professional,medium,low,0.9158342968020566,9.0,fall,
43194631,Monolocale Porta S. Vitale,37871554,Beniamino,San Donato - San Vitale,44.4932,11.35782,Entire home/apt,212.0,3,5,2025-06-01,0.16,8,95,3,IT037006B4P2TMVPYE,5.3612921657094255,professional,low,low,1.223734404645519,6.0,summer,very short
43272992,Eco Chic Room - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49857,11.34054,Private room,182.0,1,13,2025-04-07,0.2,36,192,1,IT037006B4ZDOH84P5,5.209486152841421,professional,medium,low,0.4413135540446546,4.0,spring,
43273245,Eco Chic Double Room - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49696,11.34007,Private room,182.0,1,15,2023-06-19,0.24,36,212,0,IT037006B4ZDOH84P5,5.209486152841421,professional,medium,low,0.30670597559890567,6.0,summer,
43283062,Bilocale vicino Fiera Centro Ospedale  Università,16804283,Elisabetta,San Donato - San Vitale,44.50209246070166,11.368607903215183,Entire home/apt,97.0,2,52,2025-07-09,1.82,1,103,18,IT037006C25HMK5OTQ,4.584967478670572,single-listing,low,high,2.2168269028193888,7.0,summer,
43310375,Santa viola House No ZTL - By Ay Des House -,67041911,Ay Des House,Borgo Panigale - Reno,44.50913,11.29661,Entire home/apt,161.0,1,26,2025-09-19,0.42,2,358,11,IT037006C27O8UOY5U,5.087596335232384,single-listing,high,low,3.986369734582234,9.0,fall,
43347272,Con famiglia e amici in libertà,64189411,Paolo,Porto - Saragozza,44.49972,11.31963,Entire home/apt,336.0,2,1,2025-01-02,0.11,1,177,1,IT037006B4FQRQRQQ8,5.820082930352362,single-listing,medium,low,1.905402968628719,1.0,winter,
43355750,Via Lame App2 Stayinbologna 3 con Vista panoramica,101386351,Davide,Porto - Saragozza,44.50298,11.33361,Entire home/apt,120.0,2,75,2025-06-27,1.15,9,164,8,IT037006B47GGCOMEK,4.795790545596741,professional,medium,medium,1.1496877727630914,6.0,summer,
43368333,Residenza storica via Castiglione-Rizzoli,12073922,Monstera,Santo Stefano,44.48848,11.34795,Private room,158.0,1,73,2025-09-15,1.12,6,102,14,IT037006B4LVZGNKV6,5.0689042022202315,professional,low,medium,0.8287880161205615,9.0,fall,
43408919,GetTheKey Battisti Apartment,23151056,Erminio,Porto - Saragozza,44.49358,11.33962,Entire home/apt,299.0,3,67,2025-07-30,1.33,1,315,8,IT037006C2QBUIZFH9,5.703782474656201,single-listing,high,medium,0.27906565987629917,7.0,summer,very short
43425282,appartamento vicino alla fiera e al centro,106592478,Simona,Navile,44.50864,11.35128,Entire home/apt,79.0,1,94,2025-09-16,3.12,1,140,23,IT037006C2SG93EDHY,4.382026634673881,single-listing,medium,high,1.676405742076011,9.0,fall,
43456555,Luxury Industrial Loft - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49826,11.34157,Entire home/apt,182.0,1,65,2025-06-23,1.01,36,207,4,IT037006B4M2QAOBSM,5.209486152841421,professional,medium,medium,0.38393593815091315,6.0,summer,
43457941,Industrial Loft - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49833,11.3407,Entire home/apt,168.0,1,151,2025-08-30,2.34,36,203,24,IT037006B4M2QAOBSM,5.1298987149230735,professional,medium,high,0.41182426618467066,8.0,summer,
43523324,"Appartamento 
Zona Ospedale Maggiore
Free Parking",187046303,Maury,Porto - Saragozza,44.49962,11.31322,Entire home/apt,75.0,3,92,2025-09-13,1.81,1,273,13,IT037006C1T3Z4XWOW,4.330733340286331,single-listing,high,high,2.396387592362802,9.0,fall,very short
43550715,Camera Matrimoniale con bagno in comune,30830702,Nicola,Porto - Saragozza,44.49619674682617,11.341348648071287,Private room,107.0,1,5,2021-01-02,0.08,9,126,0,IT037006B4RA28AZCM,4.68213122712422,professional,medium,low,0.17703930756835654,1.0,winter,
43552758,La Suite Monolocale 3Pax,200592620,Edoardo,Santo Stefano,44.49889,11.34711,Entire home/apt,89.0,1,84,2025-09-07,1.31,3,122,12,IT037006B45OGUKSKP,4.499809670330265,professional,medium,medium,0.5706298164300179,9.0,fall,
43610192,Bolognamania Apartments - Enjoy,112546087,Bolognamania,Santo Stefano,44.49762,11.34979,Entire home/apt,125.0,2,47,2025-09-12,0.96,7,45,16,IT037006B4H5NNR3RS,4.836281906951478,professional,low,medium,0.6463704709544007,9.0,fall,
43621544,Cozy Apt 2 Bedrooms &  Parking 10 min Main Square,45302527,Marco,Santo Stefano,44.48709791170066,11.335736444458012,Entire home/apt,189.0,3,110,2025-09-21,2.27,1,75,23,IT037006C29HQVDIWS,5.247024072160486,single-listing,low,high,1.0240101931656145,9.0,fall,very short
43652549,Industrial Studio - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49816,11.34186,Entire home/apt,185.0,1,201,2025-09-05,3.14,36,184,41,IT037006B4M2QAOBSM,5.225746673713202,professional,medium,high,0.36863883482940657,9.0,fall,
43690101,Industrial Studio - by Design Club Collection,327258630,Design Club Collection,Porto - Saragozza,44.49685,11.34133,Entire home/apt,153.0,1,221,2025-08-24,3.48,36,207,36,IT037006B4M2QAOBSM,5.0369526024136295,professional,medium,high,0.2409219274840885,8.0,summer,
43737772,Zamboni 12 - Classic Apartment,45136743,Andrea,Santo Stefano,44.49445,11.34859,Entire home/apt,268.0,1,40,2025-08-18,0.63,25,269,7,IT037006B44KQBPL4Z,5.594711379601839,professional,high,medium,0.47762786302484,8.0,summer,
43738951,Housmart Vicolo Bolognetti,300934729,Arianna,Santo Stefano,44.49366,11.35469,Entire home/apt,139.0,31,33,2025-04-27,0.53,32,53,5,IT037006C28HDGX4RK,4.941642422609304,professional,low,medium,0.969964747811156,4.0,spring,short
43809595,"Enjoy, Bologna By Short Holidays",12182373,Luca,Santo Stefano,44.50335,11.34861,Entire home/apt,182.0,1,20,2025-01-05,0.33,56,304,2,IT037006C2UHC4WE7Y,5.209486152841421,professional,high,low,1.0543480740953153,1.0,winter,
43827720,UR Nest De' Fusari - Piazza Maggiore collection,39681587,Rino,Porto - Saragozza,44.49334716796875,11.341791152954102,Entire home/apt,283.0,1,31,2025-08-28,0.51,57,141,5,IT037006C29ZK9V2X5,5.648974238161206,professional,medium,medium,0.1832552757808658,8.0,summer,
43868579,Bologna Central Apartments - Indipendenza 36,200592620,Edoardo,Santo Stefano,44.49888,11.34401,Entire home/apt,96.0,1,93,2025-03-25,1.5,3,115,3,IT037006B4EVRDFMZM,4.574710978503383,professional,low,medium,0.4573518196305551,3.0,spring,
